url;rating;score_author;domain_ending;score_url_domain_ending;errors_grammar_spelling;score_errors;questions_text_per_sentence;score_tonality_questions_text;questions_title;score_tonality_questions_title;exclamations_text_per_sentence;score_tonality_exclamations_text;exclamations_title;score_tonality_exclamations_title;all_caps_text;score_tonality_all_caps_text;all_caps_title;score_tonality_all_caps_title;read_text_flesch_kincaid;read_text_flesch_read_ease;read_text_gunning_fog;read_text_smog;read_text_ari;read_text_coleman_liau;score_readability;word_count_text;score_ls_word_count_text;word_count_title;score_ls_word_count_title;sentence_count;score_ls_sentence_count;ttr;score_ls_type_token_ratio;word_length_text;score_ls_word_length_text;word_length_title;score_ls_word_length_title;profanity;score_vocabulary_profanity;total_emotion_word_ratio;anger_word_ratio;anger_intensity;anticipation_word_ratio;anticipation_intensity;disgust_word_ratio;disgust_intensity;fear_word_ratio;fear_intensity;sadness_word_ratio;sadness_intensity;joy_word_ratio;joy_intensity;surprise_word_ratio;surprise_intensity;trust_word_ratio;trust_intensity;score_vocabulary_emotional_words;clickbait;score_clickbait;links_count;score_links_external;sentiment_text_spacy;sentiment_text_vader;sentiment_text_fasttext_1;sentiment_text_fasttext_2;sentiment_text_fasttext_3;sentiment_text_fasttext_4;sentiment_text_fasttext_5;score_sentiment_polarity_text;sentiment_title_spacy;sentiment_title_vader;sentiment_title_fasttext_1;sentiment_title_fasttext_2;sentiment_title_fasttext_3;sentiment_title_fasttext_4;sentiment_title_fasttext_5;score_sentiment_polarity_title;subjectivity;score_sentiment_subjectivity
https://web.archive.org/web/20101123154621/http://earthday.net/greenjobs;4.0000000000;0;0;0;0.0021645022;0.8917748918;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;10.6629502752;57.3941369330;15.3061681533;13.3791749541;12.3475536155;11.4170936367;0.9300259111;459;0.3180000000;3;1.0000000000;22;0.0000000000;0.5424836601;0.6062091503;5.1263616558;1.0000000000;5.0000000000;0.5000000000;0.0000000000;1.0000000000;0.1406926407;0.0021645022;0.0006753247;0.0173160173;0.0085411255;0.0021645022;0.0010151515;0.0108225108;0.0037445887;0.0086580087;0.0035194805;0.0952380952;0.0257489177;0.0021645022;0.0006082251;0.0627705628;0.0279264069;0.9856441558;1;1;0;0.0000000000;0.0699201102;0.9929000000;0.0155140618;0.2418291718;0.5259131193;0.1708018482;0.0459918603;0.6508980260;0.0000000000;0.0000000000;0.0000100000;0.0000100854;0.0000100000;0.9996060729;0.0004138689;0.9998587104;0.3732892562;1.0000000000
http://www.sciencedaily.com/releases/2007/10/071029120427.htm;4.0000000000;0;0;0;0.0062421973;0.6878901373;0.0000000000;1.0000000000;1;0;0.0000000000;1.0000000000;0;1;0.0012610340;0.7477931904;0;1.0000000000;14.0480378099;35.1071235955;18.4426752274;15.6265027394;16.4500107009;15.9098767690;0.9943409506;793;0.9860000000;8;1.0000000000;35;1.0000000000;0.5044136192;0.5110340479;5.6822194199;1.0000000000;4.3750000000;0.0000000000;0.0000000000;1.0000000000;0.1111111111;0.0162297129;0.0045355805;0.0249687890;0.0131710362;0.0049937578;0.0011310861;0.0299625468;0.0107715356;0.0149812734;0.0055755306;0.0149812734;0.0071922597;0.0037453184;0.0016479401;0.0599250936;0.0296878901;0.9852574282;0;0;1;0.3333333333;0.1284669098;0.9923000000;0.1080061793;0.6550955176;0.0761304572;0.1202936396;0.0405242816;0.6222898464;0.1000000000;-0.3400000000;0.0009211390;0.9990956783;0.0000130135;0.0000100219;0.0000101859;0.9996895584;0.4715142164;0.7616192787
https://web.archive.org/web/20110607082115/http://www.geosociety.org/positions/position10.htm;4.0000000000;0;1;1;0.0080064051;0.5996797438;0.0126582278;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0020064205;0.5987158909;0;1.0000000000;17.3482738047;27.3188498750;21.3495605902;17.3465251824;20.8481091772;16.2000831811;1.0000000000;2492;1.0000000000;6;1.0000000000;79;1.0000000000;0.3800160514;0.2000401284;5.6581059390;1.0000000000;6.3333333333;1.0000000000;0.0000000000;1.0000000000;0.0952762210;0.0016012810;0.0003843074;0.0196156926;0.0092814251;0.0028022418;0.0006289031;0.0188150520;0.0045692554;0.0064051241;0.0020392314;0.0220176141;0.0082866293;0.0056044836;0.0022706165;0.0488390713;0.0255932746;0.9893892714;0;0;8;1.0000000000;0.0409081308;0.9997000000;0.0264007729;0.1824903488;0.2867513001;0.4061775804;0.0982299745;0.6253230842;0.0000000000;0.0000000000;0.0000101921;0.3514161706;0.2052005827;0.4434129894;0.0000100000;0.9999932693;0.3175751030;1.0000000000
http://livinlavidalocarb.blogspot.com/2006/06/diabetes-treatment-shocker-atkins-diet.html;3.0000000000;0;0;0;0.0113402062;0.4329896907;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0020768432;0.5846313603;0;1.0000000000;14.4620368098;49.4410920245;19.2567689162;15.3288280059;17.4086503067;11.4283210307;0.9898307274;963;1.0000000000;7;1.0000000000;30;0.5000000000;0.4714434060;0.4286085151;4.8951194185;0.8601592246;5.8571428571;1.0000000000;0.0000000000;1.0000000000;0.0948453608;0.0134020619;0.0047670103;0.0309278351;0.0139402062;0.0164948454;0.0076123711;0.0360824742;0.0142680412;0.0257731959;0.0124546392;0.0216494845;0.0091453608;0.0216494845;0.0083350515;0.0432989691;0.0220010309;0.9814952577;1;1;5;1.0000000000;0.1137725135;0.9922000000;0.0163083673;0.8592481613;0.0565102361;0.0673288703;0.0006544327;0.6662124000;0.0000000000;-0.1531000000;0.0000209606;0.0000115097;0.9430562854;0.0569513477;0.0000100023;0.9999896791;0.4293264657;0.9022451143
https://web.archive.org/web/20110608223756/http://www.associatedcontent.com/article/1885812/cap_and_trade_vote_results_in_passage.html?cat=62;4.0000000000;1;0;0;0.0323785803;0.0000000000;0.1666666667;0.2222222222;0;1;0.0952380952;0.0000000000;0;1;0.0050505051;0.0000000000;0;1.0000000000;6.6753105590;81.3418271222;10.2505175983;9.0944940022;8.2922401656;7.7964399528;0.6078068354;792;0.9840000000;11;0.9000000000;42;1.0000000000;0.5265151515;0.5662878788;4.3686868687;0.1582491582;4.3636363636;0.0000000000;0.0000000000;1.0000000000;0.1183063512;0.0186799502;0.0063648817;0.0286425903;0.0128418431;0.0149439601;0.0077447073;0.0298879203;0.0120112080;0.0224159402;0.0089887920;0.0286425903;0.0105940224;0.0149439601;0.0055255293;0.0585305106;0.0276575342;0.9816542964;1;1;2;0.6666666667;0.0395625902;-0.9928000000;0.0620447658;0.6814486980;0.1626663059;0.0824484825;0.0114417188;0.6469711718;0.4000000000;0.5574000000;0.9971817136;0.0000102114;0.0004977515;0.0000100013;0.0023503911;0.6285559651;0.3842794012;1.0000000000
https://web.archive.org/web/20110610124412/http://www.blippitt.com/adam-lambert-album-cover/;3.0000000000;0;0;0;0.0265957447;0.0000000000;0.1818181818;0.1212121212;0;1;0.0909090909;0.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;8.5822459893;63.8110160428;10.0085561497;9.3960214907;10.2925668449;11.4492630695;0.7852924825;184;0.0000000000;4;1.0000000000;11;0.0000000000;0.6684782609;0.9211956522;5.0271739130;1.0000000000;5.2500000000;0.7500000000;0.0000000000;1.0000000000;0.0957446809;0.0053191489;0.0037074468;0.0319148936;0.0150851064;0.0053191489;0.0034893617;0.0053191489;0.0042393617;0.0106382979;0.0053191489;0.0265957447;0.0150265957;0.0212765957;0.0079734043;0.0585106383;0.0246010638;0.9841117021;0;0;8;1.0000000000;0.1990151515;0.9793000000;0.0598529503;0.2051957399;0.3791714609;0.2606033683;0.0952265039;0.6287735153;0.0000000000;0.0000000000;0.0002602718;0.0002812532;0.6995653510;0.1480835527;0.1518595070;0.9492934071;0.3731986532;1.0000000000
https://web.archive.org/web/20110923160558/http://www.askmen.com/celebs/men/entertainment/adam-lambert/index.html;4.0000000000;0;0;0;0.0060422961;0.6978851964;0.0227272727;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0020181635;0.5963673058;0;1.0000000000;10.1471936759;63.2777470356;13.1920948617;11.2984116772;11.9351976285;10.2087806621;0.8571042288;991;1.0000000000;2;1.0000000000;44;1.0000000000;0.5358224016;0.5895560040;4.7628657921;0.6838210562;5.5000000000;1.0000000000;0.0001704739;0.0000000000;0.0986908359;0.0171198389;0.0063987915;0.0281973817;0.0133081571;0.0090634441;0.0027764350;0.0171198389;0.0069375629;0.0201409869;0.0054853978;0.0412890232;0.0220876133;0.0181268882;0.0068781470;0.0402819738;0.0201691843;0.9831917422;0;0;0;0.0000000000;0.1061792334;0.9984000000;0.0124398135;0.5802700520;0.1479731947;0.2420778871;0.0172891468;0.6578236799;0.0000000000;0.0000000000;0.0000100002;0.0000100034;0.0000133420;0.9999899864;0.0000266823;0.9999877725;0.3614414954;1.0000000000
https://web.archive.org/web/20110718150439/http://www.lendersmark.org/debt-consolidation.htm;2.0000000000;0;1;1;0.0056074766;0.7196261682;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;11.4798496241;57.8791854637;14.8701754386;12.4868329805;12.7238283208;9.8553341523;0.9014284810;531;0.4620000000;4;1.0000000000;21;0.0000000000;0.4670433145;0.4176082863;4.5725047081;0.4300062775;7.7500000000;1.0000000000;0.0000000000;1.0000000000;0.1607476636;0.0074766355;0.0022485981;0.0149532710;0.0078280374;0.0037383178;0.0009644860;0.0317757009;0.0101214953;0.0523364486;0.0220448598;0.0205607477;0.0088859813;0.0112149533;0.0052878505;0.0598130841;0.0315084112;0.9822220561;1;1;0;0.0000000000;0.2303199405;0.3405000000;0.0137668010;0.0864069164;0.1040966287;0.7658195496;0.0299600419;0.9854243857;0.0000000000;0.0516000000;0.0000100000;0.0000100000;0.0000100000;1.0000100136;0.0000100000;0.9999933333;0.4893911210;0.7020295966
https://web.archive.org/web/20110830130140/http://www.mahalo.com/nadya-suleman;5.0000000000;0;0;0;0.0052173913;0.7391304348;0.0588235294;0.9411764706;0;1;0.0117647059;0.8496732026;0;1;0.0017411492;0.6517701683;0;1.0000000000;9.5616516381;63.1173250951;13.1667975353;11.7312825013;11.0807980067;10.5164326325;0.8595661163;1723;1.0000000000;2;1.0000000000;85;1.0000000000;0.4219384794;0.3048461985;4.8067324434;0.7423099246;6.0000000000;1.0000000000;0.0000000000;1.0000000000;0.1147826087;0.0121739130;0.0048655072;0.0394202899;0.0195594203;0.0086956522;0.0032063768;0.0324637681;0.0126626087;0.0214492754;0.0096417391;0.0400000000;0.0183936232;0.0156521739;0.0080568116;0.0521739130;0.0270005797;0.9793226667;0;0;1;0.3333333333;0.0989438190;0.9409000000;0.1366766542;0.3433963954;0.4103605151;0.0855765119;0.0240400005;0.6524944484;0.0000000000;0.0000000000;0.0000100000;0.0000100000;1.0000100136;0.0000100000;0.0000100000;0.9999933333;0.4205596688;0.9314677707
https://web.archive.org/web/20100918122656/http://www.wellsphere.com/exercise-article/how-does-p90x-work-part-2-of-12/20499;4.0000000000;0;0;0;0.0137130802;0.3143459916;0.0810810811;0.7927927928;1;0;0.1081081081;0.0000000000;0;1;0.0063829787;0.0000000000;0;1.0000000000;11.0477702703;61.2978939533;15.1206596427;12.6981469392;13.1554114178;10.2898938443;0.9004771742;940;1.0000000000;8;1.0000000000;37;1.0000000000;0.4074468085;0.2686170213;4.6595744681;0.5460992908;3.0000000000;0.0000000000;0.0001827485;0.0000000000;0.0917721519;0.0063291139;0.0024251055;0.0158227848;0.0076234177;0.0031645570;0.0006930380;0.0073839662;0.0020991561;0.0073839662;0.0020158228;0.0485232068;0.0151635021;0.0116033755;0.0048618143;0.0337552743;0.0153523207;0.9899531646;0;0;0;0.0000000000;0.1905183183;0.9979000000;0.0641530082;0.3162065446;0.4865701795;0.1226711571;0.0104491962;0.6431992652;0.0000000000;0.0000000000;0.0000100468;0.0051748911;0.0000165383;0.9948386550;0.0000100318;0.9999933071;0.4553740465;0.8154198450
https://web.archive.org/web/20110218143528/http://www.thehollywoodgossip.com/2009/08/lady-gaga-hermaphrodite-picture-sparks-rumors/;3.0000000000;0;0;0;0.0131147541;0.3442622951;0.2962962963;0.0000000000;0;1;0.1111111111;0.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;4.5485103400;83.3635740157;8.4817852553;8.7735026919;4.0529886669;6.1630659054;0.4334015393;299;0.0000000000;6;1.0000000000;27;0.2000000000;0.6187290970;0.7968227425;4.4749163880;0.2998885173;6.6666666667;1.0000000000;0.0000000000;1.0000000000;0.0721311475;0.0032786885;0.0017344262;0.0229508197;0.0116721311;0.0032786885;0.0014360656;0.0000000000;0.0000000000;0.0032786885;0.0023573770;0.0163934426;0.0075803279;0.0426229508;0.0131540984;0.0262295082;0.0117344262;0.9900662295;0;0;1;0.3333333333;0.0880877976;0.9913000000;0.0043792422;0.4512086809;0.5432483554;0.0011954840;0.0000183061;0.6710008172;0.0000000000;0.0000000000;0.0000101057;0.7634972930;0.2365216911;0.0000109336;0.0000100000;0.9999932981;0.4374107143;0.8752976190
https://web.archive.org/web/20100609151023/http://www.philly.com/inquirer/opinion/95709014.html;4.0000000000;0;0;0;0.0041039672;0.7948016416;0.0512820513;0.9914529915;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;9.7803840878;58.2351471985;12.9090218424;11.7266171082;11.4338493194;11.9752642030;0.8874743518;722;0.8440000000;9;1.0000000000;39;1.0000000000;0.5443213296;0.6108033241;5.0512465374;1.0000000000;3.4444444444;0.0000000000;0.0000000000;1.0000000000;0.1217510260;0.0300957592;0.0177168263;0.0177838577;0.0095690834;0.0164158687;0.0065006840;0.0246238030;0.0141956224;0.0136798906;0.0072435021;0.0177838577;0.0075075239;0.0109439124;0.0048317373;0.0533515732;0.0266949384;0.9811480164;1;1;8;1.0000000000;-0.0498713992;-0.9901000000;0.2233224213;0.6974613667;0.0744768307;0.0022603597;0.0025290181;0.5979828535;0.0000000000;-0.1280000000;0.0000100276;0.1288404763;0.0000103391;0.8711792827;0.0000100161;0.9999933188;0.5333847737;0.5553840878
https://web.archive.org/web/20101129132012/http://www.cardiff.ac.uk/news/articles/new-alzheimers-genes-uncovered.html;4.0000000000;1;0;0;0.0043731778;0.7813411079;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0029325513;0.4134897361;0;1.0000000000;13.1886813124;50.4485797432;15.7238459344;12.7365291557;16.3348502140;12.7865161626;0.9490582062;682;0.7640000000;4;1.0000000000;25;0.0000000000;0.4501466276;0.3753665689;5.2096774194;1.0000000000;7.0000000000;1.0000000000;0.0000000000;1.0000000000;0.1166180758;0.0247813411;0.0097682216;0.0306122449;0.0135102041;0.0189504373;0.0121020408;0.0364431487;0.0197769679;0.0247813411;0.0149008746;0.0102040816;0.0048148688;0.0058309038;0.0019591837;0.0670553936;0.0363498542;0.9773635569;1;1;2;0.6666666667;0.0807486631;0.9855000000;0.0405570306;0.4628067315;0.0669056401;0.3505356908;0.0792448595;0.6363993700;0.1363636364;0.0000000000;0.0000100006;0.0068175960;0.0026345043;0.9905778766;0.0000100057;0.9999933312;0.4684269162;0.7719102793
https://web.archive.org/web/20110829104506/http://party.kaboose.com/tea_party.html;4.0000000000;0;0;0;0.0124777184;0.3761140820;0.0333333333;1.0000000000;0;1;0.0333333333;0.3703703704;0;1;0.0000000000;1.0000000000;0;1.0000000000;8.7825008913;65.4031631016;12.0432798574;11.0000000000;9.9083957219;10.0667741979;0.8021930608;551;0.5020000000;10;1.0000000000;30;0.5000000000;0.5753176044;0.6882940109;4.7731397459;0.6975196612;5.6000000000;1.0000000000;0.0000000000;1.0000000000;0.1746880570;0.0017825312;0.0003244207;0.0516934046;0.0272067736;0.0017825312;0.0001532977;0.0089126560;0.0034171123;0.0071301248;0.0018360071;0.1247771836;0.0632139037;0.0089126560;0.0035650624;0.0409982175;0.0221408200;0.9756285205;0;0;7;1.0000000000;0.1695238095;0.9991000000;0.0216665231;0.1558459997;0.2815355957;0.4732613862;0.0677405372;0.6374643132;0.0000000000;0.6597000000;0.0030307809;0.0016623535;0.0108008338;0.5030801296;0.4814759195;0.7320310999;0.4079446064;0.9735179786
https://web.archive.org/web/20110218213300/http://www.wikinvest.com/industry/Renewable_Energy;4.0000000000;0;0;0;0.0059439570;0.7028021511;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0019830028;0.6033994334;0;1.0000000000;13.6958760792;45.1757965126;18.2563060775;15.2752522655;15.7779636025;12.6290621771;0.9890189737;3530;1.0000000000;3;1.0000000000;132;1.0000000000;0.3606232295;0.1515580737;5.1175637394;1.0000000000;7.6666666667;1.0000000000;0.0000000000;1.0000000000;0.1197282763;0.0113218228;0.0050104727;0.0172657798;0.0087412963;0.0045287291;0.0024259836;0.0161335975;0.0064987263;0.0110387772;0.0036125106;0.0602887065;0.0208805548;0.0053778658;0.0019793377;0.0353806963;0.0177976224;0.9866106991;1;1;2;0.6666666667;0.0953010125;0.9999000000;0.0779348165;0.3894210756;0.1407668144;0.3092102110;0.0827170461;0.6131827125;0.0000000000;0.2732000000;0.0000100008;0.0000100000;0.0000100003;0.7068322301;0.2931877673;0.9022674106;0.4454254898;0.8485817008
https://web.archive.org/web/20110705131531/http://www.generationgreen.org/cap-trade.htm;4.0000000000;0;1;1;0.0000000000;1.0000000000;0.0476190476;1.0000000000;1;0;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;14.6989324394;36.6659145608;19.0000343820;15.9283741106;16.7387794396;14.2599710144;0.9989147593;547;0.4940000000;6;1.0000000000;21;0.0000000000;0.5393053016;0.5982632541;5.3893967093;1.0000000000;3.8333333333;0.0000000000;0.0000000000;1.0000000000;0.1012658228;0.0054249548;0.0032549729;0.0216998192;0.0090289331;0.0289330922;0.0200795660;0.0144665461;0.0053887884;0.0108499096;0.0036220615;0.0180831826;0.0081157324;0.0036166365;0.0006220615;0.0325497288;0.0158915009;0.9867992767;1;1;1;0.3333333333;0.0993364817;0.8811000000;0.1512010843;0.6864826679;0.1379384995;0.0216624271;0.0027652835;0.6946112108;-0.3125000000;0.0000000000;0.0027664336;0.2724165320;0.7248399258;0.0000171784;0.0000100000;0.9990745221;0.4361259347;0.8795802178
https://web.archive.org/web/20121104193844/http://sports.espn.go.com/oly/cycling/news/story?id=2541883;4.0000000000;1;0;0;0.0066555740;0.6672212978;0.0000000000;1.0000000000;0;1;0.0166666667;0.7407407407;0;1;0.0008368201;0.8326359833;0;1.0000000000;7.5920918367;76.9953486395;12.3462585034;11.0000000000;9.5138680272;8.6357671371;0.7132867121;1195;1.0000000000;7;1.0000000000;60;1.0000000000;0.3857740586;0.2144351464;4.5397489540;0.3863319386;5.4285714286;0.9285714286;0.0000000000;1.0000000000;0.0890183028;0.0108153078;0.0052337770;0.0183028286;0.0084991681;0.0066555740;0.0025732113;0.0174708819;0.0073668885;0.0108153078;0.0049093178;0.0357737105;0.0168935108;0.0058236273;0.0023344426;0.0382695507;0.0223544093;0.9859670549;1;1;2;0.6666666667;0.1347848818;0.9963000000;0.2576398551;0.4795892239;0.2617299855;0.0006515792;0.0004393662;0.5831069262;0.0000000000;-0.2960000000;0.0000174524;0.8702819943;0.1297299266;0.0000106437;0.0000100000;0.9999908492;0.4599154179;0.8002819403
http://www.mediaite.com/online/goodbye-angry-mob-hello-death-panels/;3.0000000000;1;0;0;0.0064724919;0.6763754045;0.0769230769;0.8205128205;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;9.9939413681;65.4725507392;12.3126033576;10.1252530319;11.7184414934;9.5875937231;0.8191057647;303;0.0060000000;6;1.0000000000;13;0.0000000000;0.7095709571;1.0000000000;4.6039603960;0.4719471947;5.1666666667;0.6666666667;0.0000000000;1.0000000000;0.1521035599;0.0614886731;0.0336343042;0.0517799353;0.0233915858;0.0453074434;0.0262135922;0.0453074434;0.0318867314;0.0485436893;0.0345857605;0.0355987055;0.0153754045;0.0485436893;0.0218414239;0.0550161812;0.0247896440;0.9576563107;0;0;5;1.0000000000;-0.0045315221;-0.9722000000;0.0559189208;0.6103014946;0.3137172759;0.0173462071;0.0027662476;0.6656382772;-0.5000000000;-0.5106000000;0.0000100146;0.0001600849;0.0008939286;0.9361955523;0.0627904832;0.9719998341;0.4825705329;0.7247648903
https://web.archive.org/web/20111018203457/http://www.msnbc.msn.com/id/31440649/ns/world_news-mideastn_africa/;4.0000000000;0;0;0;0.0088161209;0.5591939547;0.0136986301;1.0000000000;0;1;0.0136986301;0.8066971081;0;1;0.0000000000;1.0000000000;0;1.0000000000;11.8141594022;49.5453486924;14.8772104608;13.0136892603;13.5833748443;12.8320406750;0.9547528676;1581;1.0000000000;7;1.0000000000;73;1.0000000000;0.4781783681;0.4454459203;5.1954459203;1.0000000000;5.4285714286;0.9285714286;0.0000000000;1.0000000000;0.1221662469;0.0390428212;0.0201284635;0.0289672544;0.0140850126;0.0113350126;0.0049124685;0.0459697733;0.0219546599;0.0264483627;0.0135617128;0.0283375315;0.0123249370;0.0119647355;0.0057304786;0.0478589421;0.0255938287;0.9763416877;1;1;2;0.6666666667;0.0392881288;-0.9991000000;0.0303229671;0.6863100529;0.2458583415;0.0365282521;0.0010304084;0.6568155415;0.0000000000;-0.4588000000;0.0000100066;0.0001525583;0.9998670816;0.0000104098;0.0000100000;0.9999933311;0.4164835930;0.9450546901
https://web.archive.org/web/20110604094751/http://www.epa.gov/climatechange/basicinfo.html;5.0000000000;1;1;1;0.0028922632;0.8553868402;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;12.4643214875;49.5711268556;16.0064777328;13.6622797997;15.1167937472;13.2474074053;0.9645799970;1381;1.0000000000;2;1.0000000000;57;1.0000000000;0.3982621289;0.2456553222;5.2505430847;1.0000000000;8.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0824295011;0.0028922632;0.0007237889;0.0224150398;0.0113629790;0.0028922632;0.0016659436;0.0202458424;0.0048054953;0.0043383948;0.0013369487;0.0253073030;0.0103058568;0.0043383948;0.0012819957;0.0318148952;0.0161178597;0.9904798265;0;0;1;0.3333333333;0.0988428238;0.9993000000;0.0100278659;0.2388888896;0.1117368564;0.5776990652;0.0616972893;0.6432249483;0.0000000000;0.0000000000;0.0000100000;0.0000100005;1.0000100136;0.0000100000;0.0000100000;0.9999933333;0.3981240981;1.0000000000
https://web.archive.org/web/20110623015006/http://www.atkinsexposed.org/atkins/99/Mayo_Clinic.htm;4.0000000000;1;1;1;0.0033333333;0.8333333333;0.1159420290;0.5603864734;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;9.5932730664;57.5691756350;12.9006744153;11.7972327665;11.7031532501;12.9134072591;0.8876456742;1198;1.0000000000;2;1.0000000000;69;1.0000000000;0.4373956594;0.3434891486;5.2429048414;1.0000000000;5.5000000000;1.0000000000;0.0000000000;1.0000000000;0.1383333333;0.0200000000;0.0076550000;0.0375000000;0.0143858333;0.0333333333;0.0136283333;0.0516666667;0.0195225000;0.0441666667;0.0171733333;0.0566666667;0.0193816667;0.0200000000;0.0038400000;0.0508333333;0.0242158333;0.9760395000;1;1;1;0.3333333333;0.1464344829;0.9978000000;0.0098572336;0.8646373153;0.0374780372;0.0876976401;0.0003796759;0.6647210302;0.0000000000;0.0000000000;0.0000100000;1.0000081062;0.0000100174;0.0000118999;0.0000100001;0.9999933333;0.4590861519;0.8030461602
http://www.pennyjobs.com/pp/public/Articles.aspx?aid=8;2.0000000000;1;0;0;0.0180586907;0.0970654628;0.0526315789;0.9824561404;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;8.7048865282;73.5246137132;12.3899565427;10.4339194168;10.4932943023;8.4386446766;0.7478638251;435;0.2700000000;8;1.0000000000;19;0.0000000000;0.4919540230;0.4798850575;4.3563218391;0.1417624521;3.6250000000;0.0000000000;0.0000000000;1.0000000000;0.1534988713;0.0338600451;0.0112031603;0.0564334086;0.0312189616;0.0135440181;0.0058893905;0.0383747178;0.0120451467;0.0474040632;0.0150000000;0.0541760722;0.0211670429;0.0270880361;0.0072866817;0.0541760722;0.0253724605;0.9741634312;1;1;2;0.6666666667;0.0529612950;-0.2391000000;0.0833342224;0.8653590679;0.0341738723;0.0152329896;0.0019499053;0.9715719574;-0.7000000000;-0.5423000000;1.0000078678;0.0000120944;0.0000100001;0.0000100000;0.0000100000;0.5051273774;0.4563760881;0.8120797064
http://www.csmonitor.com/From-the-news-wires/2010/0617/Renewable-energy-New-Mexico-to-build-two-solar-power-facilities;5.0000000000;1;0;0;0.0000000000;1.0000000000;0.1250000000;0.5000000000;0;1;0.0000000000;1.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;11.7891862416;43.7131753356;14.6983221477;13.0623058987;13.0130369128;13.9829765705;0.9554894833;147;0.0000000000;10;1.0000000000;8;0.0000000000;0.7074829932;1.0000000000;5.4217687075;1.0000000000;5.4000000000;0.9000000000;0.0000000000;1.0000000000;0.0891719745;0.0063694268;0.0007961783;0.0191082803;0.0131847134;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0509554140;0.0187452229;0.0063694268;0.0014904459;0.0382165605;0.0189554140;0.9893656051;1;1;0;0.0000000000;-0.0387396694;0.8369000000;0.0021895773;0.0485096090;0.1485722363;0.7864172459;0.0143612213;0.7698830671;0.1363636364;0.2732000000;0.0231324453;0.0009205971;0.0048269662;0.7986351252;0.1725348383;0.9347775721;0.2663223140;1.0000000000
https://web.archive.org/web/20110927042653/http://www.articlesbase.com/investing-articles/7-best-mutual-funds-for-2009-727548.html;2.0000000000;1;0;0;0.0129672006;0.3516399695;0.0972222222;0.6851851852;0;1;0.0000000000;1.0000000000;0;1;0.0053639847;0.0000000000;0;1.0000000000;7.8049321852;71.7835005572;12.3653839684;11.3166499666;9.4752159559;9.7157801673;0.7563606210;1305;1.0000000000;6;1.0000000000;72;1.0000000000;0.4145593870;0.2863984674;4.6842911877;0.5790549170;3.8333333333;0.0000000000;0.0000000000;1.0000000000;0.0709382151;0.0099160946;0.0019221968;0.0282227307;0.0141838291;0.0030511060;0.0009595728;0.0091533181;0.0034668192;0.0114416476;0.0031487414;0.0289855072;0.0136582761;0.0099160946;0.0026567506;0.0419527079;0.0202540046;0.9879499619;1;1;1;0.3333333333;0.2311820480;0.9994000000;0.0063334168;0.4553288817;0.1518659592;0.3634923995;0.0230293162;0.6572790890;1.0000000000;0.6369000000;0.0000100000;0.0000100090;0.0000195046;0.0248909704;0.9751195312;0.2503568229;0.4675272319;0.7749092271
https://web.archive.org/web/20100621233201/http://news.yahoo.com/s/ynews/20100617/bs_ynews/ynews_bs2665;4.0000000000;0;0;0;0.0000000000;1.0000000000;0.0500000000;1.0000000000;0;1;0.0500000000;0.0000000000;0;1;0.0000000000;1.0000000000;0;1.0000000000;9.0097415902;59.5883738532;12.1669113150;11.3066238629;10.5974770642;12.1664365382;0.8570473051;318;0.0360000000;10;1.0000000000;20;0.0000000000;0.6635220126;0.9088050314;5.2389937107;1.0000000000;5.2000000000;0.7000000000;0.0004737091;0.0000000000;0.1280487805;0.0243902439;0.0150884146;0.0213414634;0.0101981707;0.0152439024;0.0065518293;0.0274390244;0.0160060976;0.0182926829;0.0092743902;0.0487804878;0.0214420732;0.0182926829;0.0056432927;0.0487804878;0.0221768293;0.9787237805;1;1;18;1.0000000000;0.0700799201;0.2622000000;0.0372891650;0.1556078941;0.3465912044;0.3970838785;0.0634777993;0.9664110119;0.0000000000;0.1027000000;0.0000666271;0.9410111308;0.0523838960;0.0065783453;0.0000100001;0.9999744576;0.4857975358;0.7140082140
